Model,Patient_Position,Original_Row_Index,Spearman_Raw,Spearman_Normalised,Top_3_Overlap,Agreement_Score,SHAP_Stability,LIME_Stability,Average_Stability,Reliability_Score,Reliability_Level
Random Forest,76,190,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9937500000000001,0.9964285714285716,0.9950892857142859,0.9945684523809525,High
Random Forest,77,187,0.6904761904761906,0.8452380952380953,0.6666666666666666,0.7559523809523809,0.8476190476190476,0.9991071428571429,0.9233630952380952,0.8396577380952381,High
Random Forest,78,496,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.8363095238095237,0.9964285714285716,0.9163690476190476,0.8480654761904762,High
Random Forest,79,441,0.3333333333333334,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.9410714285714287,0.9991071428571429,0.9700892857142858,0.8183779761904763,High
Random Forest,80,430,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9982142857142857,0.9916666666666668,0.9949404761904763,0.9825892857142857,High
Random Forest,81,698,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.85625,0.9991071428571429,0.9276785714285714,0.8507440476190475,High
Random Forest,82,513,0.8333333333333335,0.9166666666666667,1.0,0.9583333333333334,0.9863095238095237,0.9955357142857144,0.990922619047619,0.9746279761904761,High
Random Forest,83,304,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9502976190476191,0.9946428571428573,0.9724702380952381,0.9802827380952381,High
Random Forest,84,82,0.5476190476190477,0.7738095238095238,0.6666666666666666,0.7202380952380952,0.9574404761904762,0.9991071428571429,0.9782738095238095,0.8492559523809524,High
Random Forest,85,563,0.5476190476190477,0.7738095238095238,1.0,0.8869047619047619,0.9252976190476192,0.9982142857142857,0.9617559523809525,0.9243303571428572,High
Random Forest,86,722,0.6666666666666669,0.8333333333333335,1.0,0.9166666666666667,0.9497023809523808,0.993154761904762,0.9714285714285714,0.944047619047619,High
Random Forest,87,199,0.6190476190476191,0.8095238095238095,0.6666666666666666,0.7380952380952381,0.9252976190476192,0.9988095238095239,0.9620535714285716,0.8500744047619049,High
Random Forest,88,112,0.5714285714285715,0.7857142857142858,0.6666666666666666,0.7261904761904763,0.9782738095238097,0.9991071428571429,0.9886904761904762,0.8574404761904763,High
Random Forest,89,162,1.0,1.0,1.0,1.0,0.8806547619047619,0.9916666666666669,0.9361607142857145,0.9680803571428572,High
Random Forest,90,24,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9538690476190477,0.9625000000000001,0.9581845238095239,0.9642113095238096,High
Random Forest,91,215,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.9889880952380954,1.0,0.9944940476190477,0.8960565476190476,High
Random Forest,92,42,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.9916666666666668,0.9952380952380955,0.9934523809523812,0.9877976190476192,High
Random Forest,93,366,0.523809523809524,0.761904761904762,0.6666666666666666,0.7142857142857143,0.8041666666666668,0.9961309523809524,0.9001488095238096,0.807217261904762,High
Random Forest,94,402,0.6428571428571429,0.8214285714285714,0.6666666666666666,0.7440476190476191,0.8985119047619049,1.0,0.9492559523809525,0.8466517857142858,High
Random Forest,95,88,0.7380952380952381,0.8690476190476191,0.6666666666666666,0.7678571428571428,0.9741071428571428,0.9648809523809524,0.9694940476190477,0.8686755952380952,High
Random Forest,96,486,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9773809523809526,0.9940476190476193,0.985714285714286,0.9869047619047621,High
Random Forest,97,436,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9752976190476188,0.9645833333333332,0.969940476190476,0.979017857142857,High
Random Forest,98,399,0.9285714285714287,0.9642857142857144,0.6666666666666666,0.8154761904761905,0.9961309523809524,0.9970238095238099,0.9965773809523811,0.9060267857142859,High
Random Forest,99,488,0.9523809523809524,0.9761904761904763,0.6666666666666666,0.8214285714285714,0.8648809523809525,0.9985119047619048,0.9316964285714286,0.8765625,High
Random Forest,100,615,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9544642857142858,0.9973214285714288,0.9758928571428573,0.9849702380952382,High
Random Forest,101,481,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.9011904761904761,0.9991071428571429,0.9501488095238095,0.8619791666666667,High
Random Forest,102,139,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.8735119047619049,0.9985119047619048,0.9360119047619049,0.8549107142857144,High
Random Forest,103,570,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9157738095238095,0.9982142857142857,0.9569940476190476,0.8832589285714285,High
Random Forest,104,300,0.8333333333333335,0.9166666666666667,0.6666666666666666,0.7916666666666667,0.9348214285714287,0.9961309523809525,0.9654761904761906,0.8785714285714287,High
Random Forest,105,736,0.6666666666666669,0.8333333333333335,1.0,0.9166666666666667,0.9002976190476192,0.9982142857142857,0.9492559523809525,0.9329613095238096,High
Random Forest,106,445,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.8875,0.9797619047619047,0.9336309523809523,0.865625,High
Random Forest,107,447,0.523809523809524,0.761904761904762,0.6666666666666666,0.7142857142857143,0.9160714285714286,0.9985119047619048,0.9572916666666667,0.8357886904761904,High
Random Forest,108,489,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.9946428571428573,0.9366071428571431,0.9656250000000002,0.8845982142857144,High
Random Forest,109,330,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.9949404761904763,0.9973214285714288,0.9961309523809525,0.9891369047619049,High
Random Forest,110,144,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9928571428571431,0.9994047619047619,0.9961309523809525,0.902827380952381,High
Random Forest,111,185,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9863095238095239,0.9931547619047618,0.9897321428571428,0.991889880952381,High
Random Forest,112,584,0.5952380952380953,0.7976190476190477,0.6666666666666666,0.7321428571428572,0.8508928571428571,0.9866071428571429,0.91875,0.8254464285714286,High
Random Forest,113,164,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.8407738095238095,0.9967261904761907,0.9187500000000002,0.852232142857143,High
Random Forest,114,309,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.8622023809523812,0.9997023809523811,0.9309523809523812,0.8702380952380954,High
Random Forest,115,127,0.7142857142857144,0.8571428571428572,0.6666666666666666,0.7619047619047619,0.9901785714285714,0.9988095238095237,0.9944940476190476,0.8781994047619047,High
Random Forest,116,763,0.5714285714285715,0.7857142857142858,0.6666666666666666,0.7261904761904763,0.9511904761904763,0.9898809523809525,0.9705357142857144,0.8483630952380954,High
Random Forest,117,310,0.7857142857142858,0.8928571428571429,1.0,0.9464285714285714,0.9901785714285716,0.9988095238095237,0.9944940476190476,0.9704613095238095,High
Random Forest,118,740,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.9,0.8526785714285714,0.8763392857142858,0.8250744047619047,High
Random Forest,119,347,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9961309523809524,0.98125,0.9886904761904762,0.9883928571428572,High
Random Forest,120,247,0.5952380952380953,0.7976190476190477,1.0,0.8988095238095238,0.9872023809523812,0.9949404761904764,0.9910714285714288,0.9449404761904763,High
Random Forest,121,6,0.4523809523809524,0.7261904761904762,0.6666666666666666,0.6964285714285714,0.974404761904762,0.999404761904762,0.986904761904762,0.8416666666666667,High
Random Forest,122,674,0.8333333333333335,0.9166666666666667,0.6666666666666666,0.7916666666666667,0.9708333333333334,0.9761904761904763,0.9735119047619049,0.8825892857142859,High
Random Forest,123,258,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9922619047619049,0.9982142857142857,0.9952380952380953,0.9857142857142858,High
Random Forest,124,198,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.9779761904761906,1.0,0.9889880952380953,0.884375,High
Random Forest,125,238,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.8788690476190476,0.9970238095238095,0.9379464285714285,0.9659970238095238,High
Random Forest,126,417,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9821428571428573,0.9997023809523811,0.9909226190476192,0.9924851190476192,High
Random Forest,127,699,0.7619047619047621,0.880952380952381,1.0,0.9404761904761905,0.9544642857142858,0.9952380952380955,0.9748511904761906,0.9576636904761906,High
Random Forest,128,205,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.961309523809524,0.9985119047619048,0.9799107142857144,0.9780505952380953,High
Random Forest,129,543,0.7380952380952381,0.8690476190476191,0.6666666666666666,0.7678571428571428,0.894047619047619,0.9994047619047619,0.9467261904761904,0.8572916666666666,High
Random Forest,130,554,1.0,1.0,1.0,1.0,0.8979166666666666,0.9991071428571429,0.9485119047619047,0.9742559523809524,High
Random Forest,131,244,0.261904761904762,0.6309523809523809,0.6666666666666666,0.6488095238095237,0.7854166666666667,0.9997023809523811,0.8925595238095239,0.7706845238095238,Moderate
Random Forest,132,94,0.8571428571428572,0.9285714285714286,1.0,0.9642857142857143,0.9946428571428573,0.9991071428571429,0.9968750000000001,0.9805803571428572,High
Random Forest,133,424,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.9690476190476189,0.9997023809523811,0.984375,0.8850446428571429,High
Random Forest,134,212,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.960714285714286,0.8455357142857144,0.9031250000000002,0.8503720238095239,High
Random Forest,135,697,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9961309523809525,0.9892857142857144,0.9927083333333335,0.9814732142857143,High
Random Forest,136,679,0.6428571428571429,0.8214285714285714,1.0,0.9107142857142857,0.9809523809523808,0.9967261904761907,0.9888392857142858,0.9497767857142858,High
Random Forest,137,589,0.7142857142857144,0.8571428571428572,1.0,0.9285714285714286,0.9910714285714285,0.9869047619047621,0.9889880952380953,0.958779761904762,High
Random Forest,138,421,0.6666666666666669,0.8333333333333335,1.0,0.9166666666666667,0.9916666666666666,0.9988095238095237,0.9952380952380951,0.9559523809523809,High
Random Forest,139,734,0.6666666666666669,0.8333333333333335,1.0,0.9166666666666667,0.987797619047619,0.9910714285714288,0.9894345238095239,0.9530505952380953,High
Random Forest,140,268,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9973214285714288,0.9943452380952383,0.9958333333333336,0.9949404761904763,High
Random Forest,141,635,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9604166666666668,0.9964285714285717,0.9784226190476193,0.9743303571428572,High
Random Forest,142,87,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.887202380952381,0.9988095238095239,0.9430059523809524,0.8613839285714286,High
Random Forest,143,75,1.0,1.0,1.0,1.0,0.9979166666666666,0.9961309523809525,0.9970238095238095,0.9985119047619048,High
Random Forest,144,537,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9904761904761905,0.987202380952381,0.9888392857142858,0.988467261904762,High
Random Forest,145,38,0.6190476190476191,0.8095238095238095,0.6666666666666666,0.7380952380952381,0.8255952380952382,0.9997023809523811,0.9126488095238097,0.8253720238095239,High
Random Forest,146,298,0.5714285714285715,0.7857142857142858,0.6666666666666666,0.7261904761904763,0.8836309523809524,0.9520833333333334,0.9178571428571429,0.8220238095238096,High
Random Forest,147,115,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.8800595238095237,0.9690476190476189,0.9245535714285713,0.8640625,High
Random Forest,148,86,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.9919642857142857,0.9467261904761906,0.9693452380952381,0.8745535714285715,High
Random Forest,149,32,0.7857142857142858,0.8928571428571429,1.0,0.9464285714285714,0.9973214285714287,0.9976190476190476,0.9974702380952382,0.9719494047619048,High
Random Forest,150,637,0.5000000000000001,0.75,0.6666666666666666,0.7083333333333333,0.881547619047619,0.9988095238095239,0.9401785714285715,0.8242559523809524,High
Random Forest,151,593,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.8916666666666668,0.9976190476190478,0.9446428571428573,0.9663690476190477,High
Random Forest,152,425,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9136904761904763,0.9997023809523811,0.9566964285714287,0.9664434523809524,High
Random Forest,153,273,0.4761904761904762,0.7380952380952381,0.6666666666666666,0.7023809523809523,0.9961309523809525,0.999404761904762,0.9977678571428572,0.8500744047619048,High
XGBoost,0,44,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.8877976190476191,0.9955357142857144,0.9416666666666668,0.9589285714285715,High
XGBoost,1,672,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.9181547619047621,0.9514880952380954,0.9348214285714287,0.8691964285714286,High
XGBoost,2,700,0.6666666666666669,0.8333333333333335,1.0,0.9166666666666667,0.9470238095238095,0.9946428571428573,0.9708333333333334,0.9437500000000001,High
XGBoost,3,630,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.8345238095238094,0.9970238095238096,0.9157738095238095,0.859672619047619,High
XGBoost,4,81,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9994047619047619,0.9916666666666669,0.9955357142857144,0.9947916666666667,High
XGBoost,5,389,0.8333333333333335,0.9166666666666667,0.6666666666666666,0.7916666666666667,0.8892857142857142,0.9991071428571429,0.9441964285714286,0.8679315476190477,High
XGBoost,6,387,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.9824404761904763,0.9729166666666667,0.9776785714285714,0.9799107142857143,High
XGBoost,7,408,0.8333333333333335,0.9166666666666667,0.6666666666666666,0.7916666666666667,0.985714285714286,0.9970238095238096,0.9913690476190478,0.8915178571428573,High
XGBoost,8,163,0.6428571428571429,0.8214285714285714,0.6666666666666666,0.7440476190476191,0.8946428571428571,0.9985119047619049,0.946577380952381,0.8453125,High
XGBoost,9,335,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9354166666666666,0.9970238095238096,0.966220238095238,0.8878720238095238,High
XGBoost,10,471,0.8333333333333335,0.9166666666666667,0.6666666666666666,0.7916666666666667,0.95625,0.9979166666666668,0.9770833333333334,0.8843750000000001,High
XGBoost,11,78,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.9369047619047619,0.9955357142857144,0.9662202380952382,0.8729910714285715,High
XGBoost,12,307,0.8333333333333335,0.9166666666666667,1.0,0.9583333333333334,0.9330357142857144,0.9961309523809525,0.9645833333333335,0.9614583333333334,High
XGBoost,13,392,0.2380952380952381,0.6190476190476191,0.6666666666666666,0.6428571428571428,0.8735119047619048,0.9964285714285717,0.9349702380952383,0.7889136904761905,Moderate
XGBoost,14,678,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.9949404761904761,0.9988095238095237,0.996875,0.8972470238095238,High
XGBoost,15,116,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.86875,0.9955357142857144,0.9321428571428572,0.9541666666666666,High
XGBoost,16,660,0.9285714285714287,0.9642857142857144,0.6666666666666666,0.8154761904761905,0.9538690476190477,0.9181547619047619,0.9360119047619048,0.8757440476190477,High
XGBoost,17,742,0.8333333333333335,0.9166666666666667,0.6666666666666666,0.7916666666666667,0.9547619047619049,0.9967261904761905,0.9757440476190478,0.8837053571428573,High
XGBoost,18,260,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.8699404761904763,0.9973214285714288,0.9336309523809525,0.8596726190476192,High
XGBoost,19,533,0.2142857142857143,0.6071428571428572,0.6666666666666666,0.6369047619047619,0.8770833333333334,0.9976190476190478,0.9373511904761906,0.7871279761904763,Moderate
XGBoost,20,140,0.5952380952380953,0.7976190476190477,0.6666666666666666,0.7321428571428572,0.9636904761904763,0.9366071428571429,0.9501488095238095,0.8411458333333334,High
XGBoost,21,13,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.9943452380952381,0.9604166666666668,0.9773809523809525,0.8815476190476191,High
XGBoost,22,17,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.9386904761904763,0.9982142857142857,0.9684523809523811,0.8711309523809525,High
XGBoost,23,245,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.9961309523809524,0.9970238095238096,0.996577380952381,0.8911458333333334,High
XGBoost,24,517,0.7142857142857144,0.8571428571428572,0.6666666666666666,0.7619047619047619,0.8446428571428573,0.9038690476190476,0.8742559523809524,0.8180803571428572,High
XGBoost,25,62,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9982142857142857,0.9979166666666668,0.9980654761904763,0.9960565476190477,High
XGBoost,26,480,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.96875,0.9982142857142859,0.983482142857143,0.9798363095238096,High
XGBoost,27,629,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.9994047619047619,0.9958333333333336,0.9976190476190477,0.9898809523809524,High
XGBoost,28,64,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.950297619047619,0.9866071428571429,0.968452380952381,0.9693452380952381,High
XGBoost,29,3,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.9598214285714286,0.9967261904761905,0.9782738095238095,0.8819940476190476,High
XGBoost,30,158,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.9845238095238097,0.9988095238095237,0.9916666666666667,0.8827380952380952,High
XGBoost,31,83,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.995238095238095,0.9991071428571429,0.9971726190476189,0.9866815476190476,High
XGBoost,32,437,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.9520833333333332,0.9982142857142857,0.9751488095238094,0.8744791666666667,High
XGBoost,33,153,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9726190476190476,0.9937500000000001,0.9831845238095238,0.9796875,High
XGBoost,34,469,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.9669642857142857,1.0,0.9834821428571429,0.8935267857142857,High
XGBoost,35,124,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9377976190476192,0.9982142857142857,0.9680059523809524,0.9691220238095238,High
XGBoost,36,305,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.9693452380952381,0.9946428571428575,0.9819940476190478,0.8779017857142859,High
XGBoost,37,767,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.9416666666666667,0.9991071428571429,0.9703869047619047,0.8840029761904762,High
XGBoost,38,746,0.7380952380952381,0.8690476190476191,1.0,0.9345238095238095,0.9696428571428571,0.9979166666666668,0.9837797619047619,0.9591517857142857,High
XGBoost,39,345,0.07142857142857144,0.5357142857142857,0.3333333333333333,0.43452380952380953,0.9157738095238095,0.8779761904761904,0.8968749999999999,0.6656994047619047,Moderate
XGBoost,40,745,0.5952380952380953,0.7976190476190477,0.6666666666666666,0.7321428571428572,0.9580357142857142,0.9818452380952383,0.9699404761904762,0.8510416666666667,High
XGBoost,41,596,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9955357142857144,0.8413690476190476,0.918452380952381,0.8639880952380953,High
XGBoost,42,279,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9988095238095237,0.9952380952380955,0.9970238095238095,0.9866071428571428,High
XGBoost,43,264,0.8571428571428572,0.9285714285714286,1.0,0.9642857142857143,0.9315476190476192,0.9979166666666668,0.9647321428571429,0.9645089285714286,High
XGBoost,44,380,0.8333333333333335,0.9166666666666667,0.6666666666666666,0.7916666666666667,0.9967261904761905,0.999404761904762,0.9980654761904763,0.8948660714285714,High
XGBoost,45,560,0.7619047619047621,0.880952380952381,0.6666666666666666,0.7738095238095238,0.8958333333333334,0.9095238095238096,0.9026785714285714,0.8382440476190476,High
XGBoost,46,276,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.9309523809523809,0.9946428571428573,0.9627976190476191,0.8712797619047619,High
XGBoost,47,501,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.8931547619047618,0.9988095238095239,0.9459821428571429,0.8718005952380953,High
XGBoost,48,415,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9428571428571431,0.9946428571428573,0.9687500000000002,0.8891369047619049,High
XGBoost,49,535,0.523809523809524,0.761904761904762,0.6666666666666666,0.7142857142857143,0.9095238095238095,0.9970238095238096,0.9532738095238096,0.833779761904762,High
XGBoost,50,558,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9452380952380952,0.930059523809524,0.9376488095238096,0.9569196428571429,High
XGBoost,51,484,0.9285714285714287,0.9642857142857144,0.6666666666666666,0.8154761904761905,0.9907738095238094,0.9958333333333333,0.9933035714285714,0.9043898809523809,High
XGBoost,52,428,1.0,1.0,1.0,1.0,0.9351190476190476,0.9988095238095239,0.9669642857142857,0.9834821428571429,High
XGBoost,53,89,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9866071428571429,0.9976190476190476,0.9921130952380952,0.9841517857142856,High
XGBoost,54,756,0.6428571428571429,0.8214285714285714,0.6666666666666666,0.7440476190476191,0.9339285714285716,0.9973214285714287,0.9656250000000002,0.8548363095238096,High
XGBoost,55,531,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9872023809523812,0.9955357142857144,0.9913690476190478,0.9837797619047619,High
XGBoost,56,712,0.523809523809524,0.761904761904762,0.6666666666666666,0.7142857142857143,0.9976190476190476,0.9824404761904763,0.990029761904762,0.8521577380952381,High
XGBoost,57,532,0.5476190476190477,0.7738095238095238,0.6666666666666666,0.7202380952380952,0.9806547619047621,0.9934523809523812,0.9870535714285716,0.8536458333333334,High
XGBoost,58,355,0.8333333333333335,0.9166666666666667,0.6666666666666666,0.7916666666666667,0.9863095238095241,0.9610119047619049,0.9736607142857145,0.8826636904761906,High
XGBoost,59,713,0.6190476190476191,0.8095238095238095,1.0,0.9047619047619048,0.9196428571428571,0.9875000000000002,0.9535714285714286,0.9291666666666667,High
XGBoost,60,440,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9958333333333333,0.9952380952380955,0.9955357142857144,0.9918154761904763,High
XGBoost,61,311,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9976190476190476,0.9982142857142857,0.9979166666666667,0.9870535714285714,High
XGBoost,62,494,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9994047619047619,0.9967261904761907,0.9980654761904764,0.9930803571428573,High
XGBoost,63,235,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.95,0.9967261904761907,0.9733630952380954,0.9807291666666668,High
XGBoost,64,650,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.9994047619047619,0.9955357142857144,0.9974702380952382,0.9898065476190476,High
XGBoost,65,724,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9678571428571431,0.9889880952380953,0.9784226190476192,0.9773065476190477,High
XGBoost,66,332,0.9285714285714287,0.9642857142857144,0.6666666666666666,0.8154761904761905,0.9791666666666667,0.9247023809523812,0.951934523809524,0.8837053571428573,High
XGBoost,67,418,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9860119047619049,0.9973214285714285,0.9916666666666667,0.9898809523809524,High
XGBoost,68,410,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.9,0.9997023809523811,0.9498511904761906,0.8737351190476191,High
XGBoost,69,743,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9077380952380952,0.9979166666666668,0.9528273809523811,0.8811755952380953,High
XGBoost,70,419,0.4285714285714286,0.7142857142857143,0.3333333333333333,0.5238095238095238,0.8113095238095237,0.9985119047619048,0.9049107142857142,0.714360119047619,Moderate
XGBoost,71,527,0.8571428571428572,0.9285714285714286,1.0,0.9642857142857143,0.9863095238095241,0.9875000000000002,0.9869047619047622,0.9755952380952382,High
XGBoost,72,351,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9967261904761905,0.9979166666666668,0.9973214285714287,0.9034226190476191,High
XGBoost,73,618,0.5714285714285715,0.7857142857142858,0.3333333333333333,0.5595238095238095,0.9708333333333332,0.9973214285714287,0.984077380952381,0.7718005952380953,Moderate
XGBoost,74,407,0.8571428571428572,0.9285714285714286,1.0,0.9642857142857143,0.9901785714285717,0.9973214285714287,0.9937500000000001,0.9790178571428572,High
XGBoost,75,243,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.9886904761904762,0.9970238095238096,0.9928571428571429,0.8892857142857143,High
XGBoost,76,190,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9952380952380953,0.9946428571428575,0.9949404761904763,0.9855654761904762,High
XGBoost,77,187,0.7142857142857144,0.8571428571428572,0.6666666666666666,0.7619047619047619,0.9416666666666667,0.9991071428571429,0.9703869047619047,0.8661458333333333,High
XGBoost,78,496,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.8857142857142858,0.9967261904761907,0.9412202380952382,0.8723958333333335,High
XGBoost,79,441,0.6190476190476191,0.8095238095238095,1.0,0.9047619047619048,0.9723214285714287,0.9988095238095239,0.9855654761904763,0.9451636904761905,High
XGBoost,80,430,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.9973214285714287,0.9955357142857144,0.9964285714285716,0.9892857142857143,High
XGBoost,81,698,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.8747023809523808,0.9967261904761905,0.9357142857142857,0.8666666666666667,High
XGBoost,82,513,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9913690476190476,0.9991071428571429,0.9952380952380953,0.9857142857142858,High
XGBoost,83,304,0.9285714285714287,0.9642857142857144,0.6666666666666666,0.8154761904761905,0.999404761904762,0.9949404761904764,0.9971726190476192,0.9063244047619048,High
XGBoost,84,82,0.5952380952380953,0.7976190476190477,0.6666666666666666,0.7321428571428572,0.9788690476190478,0.9973214285714287,0.9880952380952382,0.8601190476190477,High
XGBoost,85,563,0.7142857142857144,0.8571428571428572,1.0,0.9285714285714286,0.9592261904761905,0.9985119047619048,0.9788690476190476,0.9537202380952381,High
XGBoost,86,722,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9907738095238097,0.9880952380952381,0.9894345238095239,0.9798363095238096,High
XGBoost,87,199,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.9979166666666668,0.9973214285714287,0.9976190476190477,0.8886904761904763,High
XGBoost,88,112,0.7142857142857144,0.8571428571428572,0.6666666666666666,0.7619047619047619,0.9877976190476192,0.9946428571428575,0.9912202380952384,0.8765625000000001,High
XGBoost,89,162,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.9622023809523812,0.9952380952380953,0.9787202380952382,0.8911458333333334,High
XGBoost,90,24,0.8571428571428572,0.9285714285714286,0.6666666666666666,0.7976190476190477,0.9824404761904763,0.8836309523809524,0.9330357142857143,0.8653273809523809,High
XGBoost,91,215,0.7380952380952381,0.8690476190476191,0.6666666666666666,0.7678571428571428,0.9616071428571429,0.9976190476190478,0.9796130952380954,0.873735119047619,High
XGBoost,92,42,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.9952380952380953,0.9895833333333336,0.9924107142857144,0.9872767857142858,High
XGBoost,93,366,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.8270833333333334,0.9961309523809525,0.911607142857143,0.8486607142857143,High
