Model,Patient_Position,Original_Row_Index,Spearman_Raw,Spearman_P_Value,Spearman_Normalised,Top_3_Overlap,Agreement_Score,SHAP_Top_Features,LIME_Top_Features,Agreement_Level
Random Forest,153,273,0.4761904761904762,0.23293553465009798,0.7380952380952381,0.6666666666666666,0.7023809523809523,"Glucose, Age, SkinThickness","Glucose, BMI, Age",Moderate
XGBoost,0,44,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,1,672,0.880952380952381,0.0038503204637324014,0.9404761904761905,0.6666666666666666,0.8035714285714286,"Glucose, Age, Pregnancies","Glucose, BMI, Age",High
XGBoost,2,700,0.6666666666666669,0.07098765432098751,0.8333333333333335,1.0,0.9166666666666667,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,3,630,0.880952380952381,0.0038503204637324014,0.9404761904761905,0.6666666666666666,0.8035714285714286,"BMI, Glucose, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,4,81,0.9761904761904763,3.3143960262001043e-05,0.9880952380952381,1.0,0.9940476190476191,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,5,389,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, DiabetesPedigreeFunction, BMI","Glucose, BMI, Age",Moderate
XGBoost,6,387,0.9285714285714287,0.0008629681828999769,0.9642857142857144,1.0,0.9821428571428572,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,7,408,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, BMI, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,8,163,0.6428571428571429,0.08555889101267318,0.8214285714285714,0.6666666666666666,0.7440476190476191,"Glucose, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,9,335,0.9047619047619048,0.0020082755054294677,0.9523809523809523,0.6666666666666666,0.8095238095238095,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,10,471,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, DiabetesPedigreeFunction, Age","Glucose, BMI, Age",Moderate
XGBoost,11,78,0.7857142857142858,0.020815127253525276,0.8928571428571429,0.6666666666666666,0.7797619047619048,"BMI, BloodPressure, Glucose","Glucose, BMI, Age",Moderate
XGBoost,12,307,0.8333333333333335,0.01017554012345675,0.9166666666666667,1.0,0.9583333333333334,"BMI, Age, Glucose","Glucose, BMI, Age",High
XGBoost,13,392,0.2380952380952381,0.5701563208157683,0.6190476190476191,0.6666666666666666,0.6428571428571428,"BMI, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,14,678,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,15,116,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Age, Glucose, BMI","Glucose, BMI, Age",High
XGBoost,16,660,0.9285714285714287,0.0008629681828999769,0.9642857142857144,0.6666666666666666,0.8154761904761905,"Glucose, BMI, Age","Glucose, BMI, DiabetesPedigreeFunction",High
XGBoost,17,742,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,18,260,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"Glucose, DiabetesPedigreeFunction, Age","Glucose, BMI, Age",Moderate
XGBoost,19,533,0.2142857142857143,0.6103444156452669,0.6071428571428572,0.6666666666666666,0.6369047619047619,"Glucose, BloodPressure, Age","Glucose, BMI, Age",Moderate
XGBoost,20,140,0.5952380952380953,0.11952980613879262,0.7976190476190477,0.6666666666666666,0.7321428571428572,"BMI, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,21,13,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"Glucose, Pregnancies, BMI","Glucose, BMI, DiabetesPedigreeFunction",Moderate
XGBoost,22,17,0.7619047619047621,0.028004939153071794,0.880952380952381,0.6666666666666666,0.7738095238095238,"Glucose, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,23,245,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"Glucose, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,24,517,0.7142857142857144,0.04652823228416724,0.8571428571428572,0.6666666666666666,0.7619047619047619,"Age, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,25,62,0.9761904761904763,3.3143960262001043e-05,0.9880952380952381,1.0,0.9940476190476191,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,26,480,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,27,629,0.9285714285714287,0.0008629681828999769,0.9642857142857144,1.0,0.9821428571428572,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,28,64,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,29,3,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,30,158,0.7619047619047621,0.028004939153071794,0.880952380952381,0.6666666666666666,0.7738095238095238,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,31,83,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,32,437,0.7619047619047621,0.028004939153071794,0.880952380952381,0.6666666666666666,0.7738095238095238,"Glucose, BMI, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,33,153,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,34,469,0.880952380952381,0.0038503204637324014,0.9404761904761905,0.6666666666666666,0.8035714285714286,"BMI, Glucose, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,35,124,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,36,305,0.7619047619047621,0.028004939153071794,0.880952380952381,0.6666666666666666,0.7738095238095238,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,37,767,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,38,746,0.7380952380952381,0.03655276105286081,0.8690476190476191,1.0,0.9345238095238095,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,39,345,0.07142857142857144,0.8665262706759088,0.5357142857142857,0.3333333333333333,0.43452380952380953,"Age, Pregnancies, BMI","Glucose, BMI, DiabetesPedigreeFunction",Low
XGBoost,40,745,0.5952380952380953,0.11952980613879262,0.7976190476190477,0.6666666666666666,0.7321428571428572,"Glucose, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,41,596,0.9047619047619048,0.0020082755054294677,0.9523809523809523,0.6666666666666666,0.8095238095238095,"Glucose, BMI, Age","Glucose, BMI, DiabetesPedigreeFunction",High
XGBoost,42,279,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,43,264,0.8571428571428572,0.006530017254715292,0.9285714285714286,1.0,0.9642857142857143,"Age, Glucose, BMI","Glucose, BMI, Age",High
XGBoost,44,380,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,45,560,0.7619047619047621,0.028004939153071794,0.880952380952381,0.6666666666666666,0.7738095238095238,"Age, DiabetesPedigreeFunction, BMI","Glucose, BMI, Age",Moderate
XGBoost,46,276,0.7857142857142858,0.020815127253525276,0.8928571428571429,0.6666666666666666,0.7797619047619048,"BMI, Glucose, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,47,501,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,48,415,0.9047619047619048,0.0020082755054294677,0.9523809523809523,0.6666666666666666,0.8095238095238095,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,49,535,0.523809523809524,0.18272075053971482,0.761904761904762,0.6666666666666666,0.7142857142857143,"Age, BloodPressure, BMI","Glucose, BMI, Age",Moderate
XGBoost,50,558,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,51,484,0.9285714285714287,0.0008629681828999769,0.9642857142857144,0.6666666666666666,0.8154761904761905,"Glucose, BMI, BloodPressure","Glucose, BMI, Age",High
XGBoost,52,428,1.0,0.0,1.0,1.0,1.0,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,53,89,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,54,756,0.6428571428571429,0.08555889101267318,0.8214285714285714,0.6666666666666666,0.7440476190476191,"Glucose, BMI, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,55,531,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,56,712,0.523809523809524,0.18272075053971482,0.761904761904762,0.6666666666666666,0.7142857142857143,"BMI, Pregnancies, Age","Glucose, BMI, Age",Moderate
XGBoost,57,532,0.5476190476190477,0.1600256425388966,0.7738095238095238,0.6666666666666666,0.7202380952380952,"Glucose, DiabetesPedigreeFunction, BMI","Glucose, BMI, Age",Moderate
XGBoost,58,355,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,59,713,0.6190476190476191,0.1017330374542646,0.8095238095238095,1.0,0.9047619047619048,"BMI, Age, Glucose","Glucose, BMI, Age",High
XGBoost,60,440,0.9523809523809524,0.00026040002438725105,0.9761904761904763,1.0,0.9880952380952381,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,61,311,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,62,494,0.9523809523809524,0.00026040002438725105,0.9761904761904763,1.0,0.9880952380952381,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,63,235,0.9523809523809524,0.00026040002438725105,0.9761904761904763,1.0,0.9880952380952381,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,64,650,0.9285714285714287,0.0008629681828999769,0.9642857142857144,1.0,0.9821428571428572,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,65,724,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Age, Glucose, BMI","Glucose, BMI, Age",High
XGBoost,66,332,0.9285714285714287,0.0008629681828999769,0.9642857142857144,0.6666666666666666,0.8154761904761905,"Glucose, BMI, BloodPressure","Glucose, BMI, Age",High
XGBoost,67,418,0.9523809523809524,0.00026040002438725105,0.9761904761904763,1.0,0.9880952380952381,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,68,410,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, DiabetesPedigreeFunction, BMI","Glucose, BMI, Age",Moderate
XGBoost,69,743,0.9047619047619048,0.0020082755054294677,0.9523809523809523,0.6666666666666666,0.8095238095238095,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,70,419,0.4285714285714286,0.2894032248467901,0.7142857142857143,0.3333333333333333,0.5238095238095238,"BMI, DiabetesPedigreeFunction, Pregnancies","Glucose, BMI, Age",Low
XGBoost,71,527,0.8571428571428572,0.006530017254715292,0.9285714285714286,1.0,0.9642857142857143,"BMI, Age, Glucose","Glucose, BMI, Age",High
XGBoost,72,351,0.9047619047619048,0.0020082755054294677,0.9523809523809523,0.6666666666666666,0.8095238095238095,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,73,618,0.5714285714285715,0.1389599571607067,0.7857142857142858,0.3333333333333333,0.5595238095238095,"Age, DiabetesPedigreeFunction, Pregnancies","Glucose, BMI, Age",Low
XGBoost,74,407,0.8571428571428572,0.006530017254715292,0.9285714285714286,1.0,0.9642857142857143,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,75,243,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"BMI, DiabetesPedigreeFunction, Glucose","Glucose, BMI, Age",Moderate
XGBoost,76,190,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,77,187,0.7142857142857144,0.04652823228416724,0.8571428571428572,0.6666666666666666,0.7619047619047619,"DiabetesPedigreeFunction, BMI, Age","Glucose, BMI, Age",Moderate
XGBoost,78,496,0.880952380952381,0.0038503204637324014,0.9404761904761905,0.6666666666666666,0.8035714285714286,"BMI, Glucose, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,79,441,0.6190476190476191,0.1017330374542646,0.8095238095238095,1.0,0.9047619047619048,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,80,430,0.9285714285714287,0.0008629681828999769,0.9642857142857144,1.0,0.9821428571428572,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,81,698,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"BMI, DiabetesPedigreeFunction, Glucose","Glucose, BMI, Age",Moderate
XGBoost,82,513,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,83,304,0.9285714285714287,0.0008629681828999769,0.9642857142857144,0.6666666666666666,0.8154761904761905,"BMI, Glucose, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,84,82,0.5952380952380953,0.11952980613879262,0.7976190476190477,0.6666666666666666,0.7321428571428572,"Glucose, DiabetesPedigreeFunction, Age","Glucose, BMI, Age",Moderate
XGBoost,85,563,0.7142857142857144,0.04652823228416724,0.8571428571428572,1.0,0.9285714285714286,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,86,722,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,87,199,0.7857142857142858,0.020815127253525276,0.8928571428571429,0.6666666666666666,0.7797619047619048,"Glucose, DiabetesPedigreeFunction, BMI","Glucose, BMI, Age",Moderate
XGBoost,88,112,0.7142857142857144,0.04652823228416724,0.8571428571428572,0.6666666666666666,0.7619047619047619,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,89,162,0.880952380952381,0.0038503204637324014,0.9404761904761905,0.6666666666666666,0.8035714285714286,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,90,24,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,91,215,0.7380952380952381,0.03655276105286081,0.8690476190476191,0.6666666666666666,0.7678571428571428,"Glucose, Pregnancies, BMI","Glucose, BMI, Age",Moderate
XGBoost,92,42,0.9285714285714287,0.0008629681828999769,0.9642857142857144,1.0,0.9821428571428572,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,93,366,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"BMI, Glucose, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,94,402,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,95,88,0.7380952380952381,0.03655276105286081,0.8690476190476191,0.6666666666666666,0.7678571428571428,"Glucose, DiabetesPedigreeFunction, Age","Glucose, BMI, Age",Moderate
XGBoost,96,486,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,97,436,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,98,399,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,99,488,0.9523809523809524,0.00026040002438725105,0.9761904761904763,0.6666666666666666,0.8214285714285714,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,100,615,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,101,481,0.7142857142857144,0.04652823228416724,0.8571428571428572,0.6666666666666666,0.7619047619047619,"Glucose, DiabetesPedigreeFunction, BMI","Glucose, BMI, Age",Moderate
XGBoost,102,139,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, DiabetesPedigreeFunction, BMI","Glucose, BMI, Age",Moderate
XGBoost,103,570,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,104,300,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, DiabetesPedigreeFunction, BloodPressure","Glucose, BMI, DiabetesPedigreeFunction",Moderate
XGBoost,105,736,0.8095238095238096,0.014902667686230067,0.9047619047619049,1.0,0.9523809523809524,"BMI, Age, Glucose","Glucose, BMI, Age",High
XGBoost,106,445,0.7857142857142858,0.020815127253525276,0.8928571428571429,1.0,0.9464285714285714,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,107,447,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,108,489,0.9047619047619048,0.0020082755054294677,0.9523809523809523,0.6666666666666666,0.8095238095238095,"Glucose, BMI, Pregnancies","Glucose, BMI, DiabetesPedigreeFunction",High
XGBoost,109,330,0.7380952380952381,0.03655276105286081,0.8690476190476191,0.6666666666666666,0.7678571428571428,"BMI, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,110,144,0.9047619047619048,0.0020082755054294677,0.9523809523809523,0.6666666666666666,0.8095238095238095,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,111,185,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"Glucose, DiabetesPedigreeFunction, Age","Glucose, BMI, Age",Moderate
XGBoost,112,584,0.5476190476190477,0.1600256425388966,0.7738095238095238,0.3333333333333333,0.5535714285714286,"Age, Pregnancies, Glucose","Glucose, BMI, DiabetesPedigreeFunction",Low
XGBoost,113,164,0.7619047619047621,0.028004939153071794,0.880952380952381,0.6666666666666666,0.7738095238095238,"BMI, DiabetesPedigreeFunction, Age","Glucose, BMI, Age",Moderate
XGBoost,114,309,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, DiabetesPedigreeFunction, BMI","Glucose, BMI, Age",Moderate
XGBoost,115,127,0.8333333333333335,0.01017554012345675,0.9166666666666667,1.0,0.9583333333333334,"Age, Glucose, BMI","Glucose, BMI, Age",High
XGBoost,116,763,0.7857142857142858,0.020815127253525276,0.8928571428571429,0.3333333333333333,0.6130952380952381,"Glucose, DiabetesPedigreeFunction, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,117,310,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,118,740,0.6904761904761906,0.057990318164572716,0.8452380952380953,0.6666666666666666,0.7559523809523809,"Age, BMI, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,119,347,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,120,247,0.6666666666666669,0.07098765432098751,0.8333333333333335,1.0,0.9166666666666667,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,121,6,0.7619047619047621,0.028004939153071794,0.880952380952381,0.6666666666666666,0.7738095238095238,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,122,674,0.7619047619047621,0.028004939153071794,0.880952380952381,0.6666666666666666,0.7738095238095238,"Glucose, Pregnancies, BMI","Glucose, BMI, DiabetesPedigreeFunction",Moderate
XGBoost,123,258,0.9285714285714287,0.0008629681828999769,0.9642857142857144,1.0,0.9821428571428572,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,124,198,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"Glucose, DiabetesPedigreeFunction, Age","Glucose, BMI, Age",Moderate
XGBoost,125,238,0.7380952380952381,0.03655276105286081,0.8690476190476191,0.3333333333333333,0.6011904761904762,"Glucose, Pregnancies, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,126,417,0.880952380952381,0.0038503204637324014,0.9404761904761905,0.6666666666666666,0.8035714285714286,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,127,699,0.880952380952381,0.0038503204637324014,0.9404761904761905,0.6666666666666666,0.8035714285714286,"BMI, Glucose, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,128,205,0.7857142857142858,0.020815127253525276,0.8928571428571429,1.0,0.9464285714285714,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,129,543,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,130,554,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,131,244,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, BMI, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,132,94,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,133,424,0.8095238095238096,0.014902667686230067,0.9047619047619049,0.6666666666666666,0.7857142857142858,"Glucose, BMI, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,134,212,0.6904761904761906,0.057990318164572716,0.8452380952380953,0.6666666666666666,0.7559523809523809,"Glucose, DiabetesPedigreeFunction, Pregnancies","Glucose, BMI, DiabetesPedigreeFunction",Moderate
XGBoost,135,697,0.9761904761904763,3.3143960262001043e-05,0.9880952380952381,1.0,0.9940476190476191,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,136,679,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,137,589,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,138,421,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,139,734,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,140,268,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"BMI, Glucose, Age","Glucose, BMI, Age",High
XGBoost,141,635,0.6428571428571429,0.08555889101267318,0.8214285714285714,0.6666666666666666,0.7440476190476191,"Glucose, Pregnancies, Age","Glucose, BMI, Age",Moderate
XGBoost,142,87,0.880952380952381,0.0038503204637324014,0.9404761904761905,1.0,0.9702380952380952,"Glucose, Age, BMI","Glucose, BMI, Age",High
XGBoost,143,75,0.9285714285714287,0.0008629681828999769,0.9642857142857144,1.0,0.9821428571428572,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,144,537,0.9523809523809524,0.00026040002438725105,0.9761904761904763,1.0,0.9880952380952381,"BMI, Glucose, DiabetesPedigreeFunction","Glucose, BMI, DiabetesPedigreeFunction",High
XGBoost,145,38,0.7857142857142858,0.020815127253525276,0.8928571428571429,1.0,0.9464285714285714,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,146,298,0.6428571428571429,0.08555889101267318,0.8214285714285714,0.6666666666666666,0.7440476190476191,"Glucose, Age, Pregnancies","Glucose, BMI, Age",Moderate
XGBoost,147,115,0.9523809523809524,0.00026040002438725105,0.9761904761904763,0.6666666666666666,0.8214285714285714,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,148,86,0.7380952380952381,0.03655276105286081,0.8690476190476191,0.6666666666666666,0.7678571428571428,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, DiabetesPedigreeFunction",Moderate
XGBoost,149,32,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, BMI, Age","Glucose, BMI, Age",High
XGBoost,150,637,0.8571428571428572,0.006530017254715292,0.9285714285714286,0.6666666666666666,0.7976190476190477,"Glucose, Age, DiabetesPedigreeFunction","Glucose, BMI, Age",Moderate
XGBoost,151,593,0.8333333333333335,0.01017554012345675,0.9166666666666667,0.6666666666666666,0.7916666666666667,"Glucose, DiabetesPedigreeFunction, Age","Glucose, BMI, Age",Moderate
XGBoost,152,425,0.9047619047619048,0.0020082755054294677,0.9523809523809523,0.6666666666666666,0.8095238095238095,"Glucose, BMI, DiabetesPedigreeFunction","Glucose, BMI, Age",High
XGBoost,153,273,0.9047619047619048,0.0020082755054294677,0.9523809523809523,1.0,0.9761904761904762,"Glucose, Age, BMI","Glucose, BMI, Age",High
